timestamp,latency_ms,mode,detection_latency_ms,tracking_latency_ms,detected_state,confirmed_state,num_circles,best_color_ratio,candidates_found,detection_rate_pct
1777993953.6746,15.41,TRACKING,0.00,5.05,RED,RED,3,0.8025,1,92.13
1777993953.7218,27.16,TRACKING,0.00,6.47,RED,RED,3,0.8031,1,92.16
1777993953.7579,15.47,TRACKING,0.00,5.36,RED,RED,3,0.7489,1,92.18
1777993953.8081,17.47,TRACKING,0.00,7.52,RED,RED,3,0.7769,1,92.21
1777993953.8672,28.38,TRACKING,0.00,9.51,RED,RED,3,0.7400,1,92.23
1777993953.9173,23.55,TRACKING,0.00,6.96,RED,RED,3,0.7622,1,92.26
1777993953.9654,28.48,TRACKING,0.00,9.21,RED,RED,3,0.8076,1,92.28
1777993954.0187,30.22,TRACKING,0.00,13.42,RED,RED,3,0.8752,1,92.31
1777993954.0894,36.85,TRACKING,0.00,15.02,RED,RED,3,0.8124,1,92.33
1777993954.1155,17.99,TRACKING,0.00,5.51,RED,RED,3,0.8124,1,92.36
1777993954.1654,18.67,TRACKING,0.00,5.14,RED,RED,3,0.8692,1,92.38
1777993954.2152,22.81,TRACKING,0.00,7.39,RED,RED,3,0.8104,1,92.41
1777993954.2745,31.19,TRACKING,0.00,12.41,RED,RED,3,0.8104,1,92.43
1777993954.3402,45.62,TRACKING,0.00,25.55,RED,RED,3,0.7335,1,92.45
1777993954.3727,16.71,TRACKING,0.00,8.22,RED,RED,3,0.7895,1,92.48
1777993954.4091,22.02,TRACKING,0.00,5.64,RED,RED,3,0.7916,1,92.50
1777993954.4522,16.90,TRACKING,0.00,6.54,RED,RED,3,0.7063,1,92.52
1777993954.5013,15.85,TRACKING,0.00,5.48,RED,RED,3,0.7826,1,92.55
1777993954.5698,26.09,TRACKING,0.00,9.83,RED,RED,3,0.7912,1,92.57
1777993954.6398,29.38,TRACKING,0.00,8.50,RED,RED,3,0.7082,1,92.59
1777993954.6939,24.41,TRACKING,0.00,12.29,RED,RED,3,0.7705,1,92.62
1777993954.7502,41.49,TRACKING,0.00,12.99,RED,RED,3,0.7928,1,92.64
1777993954.8174,41.53,TRACKING,0.00,9.44,RED,RED,3,0.7267,1,92.66
1777993954.8627,14.50,TRACKING,0.00,3.36,RED,RED,3,0.7453,1,92.68
1777993954.9148,25.17,TRACKING,0.00,9.96,RED,RED,3,0.7068,1,92.71
1777993954.9545,16.34,TRACKING,0.00,5.70,RED,RED,3,0.7311,1,92.73
1777993955.0083,20.17,TRACKING,0.00,5.02,RED,RED,3,0.7825,1,92.75
1777993955.0627,26.02,TRACKING,0.00,6.19,RED,RED,3,0.7825,1,92.77
1777993955.1056,21.64,TRACKING,0.00,7.03,RED,RED,3,0.8198,1,92.79
1777993955.1659,28.49,TRACKING,0.00,6.22,RED,RED,3,0.4551,1,92.81
1777993955.2491,45.94,TRACKING,0.00,15.36,RED,RED,3,0.6717,1,92.84
1777993955.2915,37.94,TRACKING,0.00,4.32,RED,RED,3,0.7436,1,92.86
1777993955.3345,26.19,TRACKING,0.00,6.76,RED,RED,3,0.8309,1,92.88
1777993955.3717,22.38,TRACKING,0.00,11.94,RED,RED,3,0.7478,1,92.90
1777993955.4027,16.58,TRACKING,0.00,4.15,RED,RED,3,0.7488,1,92.92
1777993955.4515,15.95,TRACKING,0.00,5.85,RED,RED,3,0.7557,1,92.94
1777993955.5006,17.04,TRACKING,0.00,5.55,RED,RED,3,0.7408,1,92.96
1777993955.5632,27.52,TRACKING,0.00,10.45,RED,RED,3,0.7309,1,92.98
1777993955.5996,15.26,TRACKING,0.00,4.38,RED,RED,3,0.7438,1,93.00
1777993955.6729,23.47,TRACKING,0.00,9.37,RED,RED,3,0.8165,1,93.02
1777993955.7232,14.82,TRACKING,0.00,5.73,RED,RED,3,0.8126,1,93.04
1777993955.7612,23.63,TRACKING,0.00,4.47,RED,RED,3,0.7475,1,93.06
1777993955.8079,19.05,TRACKING,0.00,9.63,RED,RED,3,0.7341,1,93.08
1777993955.8493,12.28,TRACKING,0.00,3.88,RED,RED,3,0.7150,1,93.10
1777993955.9203,16.13,TRACKING,0.00,6.72,RED,RED,3,0.8042,1,93.12
1777993955.9679,27.28,TRACKING,0.00,5.36,RED,RED,3,0.7686,1,93.14
1777993955.9961,11.53,TRACKING,0.00,3.40,RED,RED,3,0.8352,1,93.16
1777993956.0513,13.86,TRACKING,0.00,4.22,RED,RED,3,0.7497,1,93.18
1777993956.1181,25.27,TRACKING,0.00,7.17,RED,RED,3,0.7898,1,93.20
1777993956.1910,41.60,TRACKING,0.00,13.25,RED,RED,3,0.7686,1,93.22
1777993956.2360,32.33,TRACKING,0.00,5.75,RED,RED,3,0.8126,1,93.24
1777993956.2976,34.36,TRACKING,0.00,5.44,RED,RED,3,0.7862,1,93.26
1777993956.3456,18.10,TRACKING,0.00,6.61,RED,RED,3,0.8727,1,93.28
1777993956.4221,31.96,TRACKING,0.00,7.97,RED,RED,3,0.8741,1,93.30
1777993956.4742,31.40,TRACKING,0.00,11.24,RED,RED,3,0.7899,1,93.31
1777993956.5367,36.99,TRACKING,0.00,13.00,RED,RED,3,0.7631,1,93.33
1777993956.5889,27.65,TRACKING,0.00,8.11,RED,RED,3,0.8038,1,93.35
1777993956.6358,22.02,TRACKING,0.00,6.90,RED,RED,3,0.7608,1,93.37
1777993956.6737,20.15,TRACKING,0.00,6.39,RED,RED,3,0.8126,1,93.39
1777993956.7189,18.69,TRACKING,0.00,7.82,RED,RED,3,0.8656,1,93.41
1777993956.7785,30.84,TRACKING,0.00,12.39,RED,RED,3,0.8854,1,93.42
1777993956.8076,18.66,TRACKING,0.00,4.33,RED,RED,3,0.8430,1,93.44
1777993956.8562,21.25,TRACKING,0.00,6.20,RED,RED,3,0.8161,1,93.46
1777993956.9484,49.61,TRACKING,0.00,10.84,RED,RED,3,0.7097,1,93.48
1777993957.0122,50.29,TRACKING,0.00,12.91,RED,RED,3,0.7097,1,93.50
1777993957.0693,23.75,TRACKING,0.00,9.03,RED,RED,3,0.8412,1,93.51
1777993957.1686,65.30,TRACKING,0.00,6.09,RED,RED,3,0.8789,1,93.53
1777993957.2030,21.05,TRACKING,0.00,7.55,RED,RED,3,0.8458,1,93.55
1777993957.2338,17.10,TRACKING,0.00,3.40,RED,RED,3,0.7660,1,93.57
1777993957.2658,18.20,TRACKING,0.00,6.19,RED,RED,3,0.7698,1,93.58
1777993957.3047,21.10,TRACKING,0.00,9.58,RED,RED,3,0.7353,1,93.60
1777993957.3735,32.89,TRACKING,0.00,9.60,RED,RED,3,0.8050,1,93.62
1777993957.4195,16.58,TRACKING,0.00,6.40,RED,RED,3,0.7642,1,93.63
1777993957.4592,24.09,TRACKING,0.00,10.58,RED,RED,3,0.8138,1,93.65
1777993957.5135,25.58,TRACKING,0.00,7.68,RED,RED,3,0.7478,1,93.67
1777993957.5773,31.83,TRACKING,0.00,13.93,RED,RED,3,0.8239,1,93.68
1777993957.6244,30.94,TRACKING,0.00,5.07,RED,RED,3,0.7898,1,93.70
1777993957.6552,18.11,TRACKING,0.00,6.04,RED,RED,3,0.7527,1,93.72
1777993957.7351,44.62,TRACKING,0.00,13.08,RED,RED,3,0.7898,1,93.73
1777993957.7926,43.81,TRACKING,0.00,13.81,RED,RED,3,0.7527,1,93.75
1777993957.8226,15.58,TRACKING,0.00,4.89,RED,RED,3,0.7547,1,93.77
1777993957.8510,15.99,TRACKING,0.00,6.12,RED,RED,3,0.7716,1,93.78
1777993957.9124,25.34,TRACKING,0.00,7.32,RED,RED,3,0.7498,1,93.80
1777993957.9545,17.79,TRACKING,0.00,5.78,RED,RED,3,0.5397,1,93.81
1777993958.0363,42.54,TRACKING,0.00,22.89,RED,RED,3,0.5397,1,93.83
1777993958.0887,42.54,TRACKING,0.00,15.44,RED,RED,3,0.5397,1,93.85
1777993958.1236,23.42,TRACKING,0.00,8.62,RED,RED,3,0.5397,1,93.86
1777993958.1565,14.32,TRACKING,0.00,4.28,RED,RED,3,0.7875,1,93.88
1777993958.2113,18.62,TRACKING,0.00,6.76,RED,RED,3,0.8039,1,93.89
1777993958.2585,21.41,TRACKING,0.00,8.69,RED,RED,3,0.7586,1,93.91
1777993958.3169,29.42,TRACKING,0.00,6.95,RED,RED,3,0.7320,1,93.92
1777993958.3940,35.96,TRACKING,0.00,9.28,RED,RED,3,0.8344,1,93.94
1777993958.4426,32.21,TRACKING,0.00,11.27,RED,RED,3,0.8206,1,93.95
1777993958.4936,40.22,TRACKING,0.00,18.86,RED,RED,3,0.8403,1,93.97
1777993958.5291,19.34,TRACKING,0.00,5.98,RED,RED,3,0.8950,1,93.98
1777993958.5621,14.72,TRACKING,0.00,4.94,RED,RED,3,0.7898,1,94.00
1777993958.6098,15.75,TRACKING,0.00,5.28,RED,RED,3,0.8251,1,94.01
1777993958.6510,16.05,TRACKING,0.00,4.12,RED,RED,3,0.9256,1,94.03
1777993958.7048,18.83,TRACKING,0.00,5.31,RED,RED,3,0.8858,1,94.04
1777993958.7673,22.50,TRACKING,0.00,8.88,RED,RED,3,0.8495,1,94.06
1777993958.8173,29.50,TRACKING,0.00,13.10,RED,RED,3,0.8818,1,94.07
1777993958.8529,15.40,TRACKING,0.00,4.36,RED,RED,3,0.8826,1,94.09
1777993958.9247,38.88,TRACKING,0.00,17.79,RED,RED,3,0.8627,1,94.10
1777993958.9804,23.86,TRACKING,0.00,7.12,RED,RED,3,0.8189,1,94.12
1777993959.0086,19.87,TRACKING,0.00,5.68,RED,RED,3,0.8986,1,94.13
1777993959.0794,30.82,TRACKING,0.00,11.27,RED,RED,3,0.9103,1,94.15
1777993959.1003,12.32,TRACKING,0.00,4.55,RED,RED,3,0.9103,1,94.16
1777993959.1492,14.85,TRACKING,0.00,3.74,RED,RED,3,0.9176,1,94.17
1777993959.2129,25.18,TRACKING,0.00,7.46,RED,RED,3,0.9117,1,94.19
1777993959.2526,16.68,TRACKING,0.00,4.38,RED,RED,3,0.7744,1,94.20
1777993959.3002,15.29,TRACKING,0.00,4.08,RED,RED,3,0.9205,1,94.22
1777993959.3683,29.51,TRACKING,0.00,11.13,RED,RED,3,0.9205,1,94.23
1777993959.4493,51.68,TRACKING,0.00,21.16,RED,RED,3,0.9205,1,94.24
1777993959.5052,43.64,TRACKING,0.00,13.17,RED,RED,3,0.9205,1,94.26
1777993959.5700,45.03,TRACKING,0.00,22.52,RED,RED,3,0.9161,1,94.27
1777993959.6410,50.14,TRACKING,0.00,17.40,RED,RED,3,0.8508,1,94.29
1777993959.6710,18.15,TRACKING,0.00,7.27,RED,RED,3,0.8629,1,94.30
1777993959.7218,26.63,TRACKING,0.00,12.47,RED,RED,3,0.8502,1,94.31
1777993959.7738,21.09,TRACKING,0.00,9.02,RED,RED,3,0.5973,1,94.33
1777993959.8124,18.89,TRACKING,0.00,5.50,RED,RED,3,0.6305,1,94.34
1777993959.8679,23.57,TRACKING,0.00,9.12,RED,RED,4,0.6862,1,94.35
1777993959.9165,28.35,TRACKING,0.00,7.52,RED,RED,2,0.1705,1,94.37
1777993959.9621,20.68,TRACKING,0.00,7.50,GREEN,RED,3,0.7942,1,94.38
1777993960.0658,51.26,TRACKING,0.00,20.65,GREEN,RED,5,0.8440,1,94.39
1777993960.1190,25.65,TRACKING,0.00,12.76,GREEN,GREEN,4,0.8456,1,94.41
1777993960.1609,23.33,TRACKING,0.00,7.43,GREEN,GREEN,4,0.8402,1,94.42
1777993960.2243,19.04,TRACKING,0.00,7.45,GREEN,GREEN,4,0.8891,1,94.43
1777993960.2757,34.73,TRACKING,0.00,12.55,GREEN,GREEN,5,0.8891,1,94.44
1777993960.3318,37.10,TRACKING,0.00,20.94,GREEN,GREEN,5,0.8247,1,94.46
1777993960.3788,27.54,TRACKING,0.00,12.88,GREEN,GREEN,5,0.8386,1,94.47
1777993960.4308,31.07,TRACKING,0.00,10.87,GREEN,GREEN,5,0.9243,1,94.48
1777993960.4789,25.64,TRACKING,0.00,15.69,GREEN,GREEN,5,0.9332,1,94.50
1777993960.5386,36.95,TRACKING,0.00,10.44,GREEN,GREEN,3,0.7998,1,94.51
1777993960.5813,36.72,TRACKING,0.00,13.68,GREEN,GREEN,3,0.7677,1,94.52
1777993960.6060,19.10,TRACKING,0.00,6.64,GREEN,GREEN,3,0.8391,1,94.53
1777993960.6881,41.98,TRACKING,0.00,6.26,GREEN,GREEN,3,0.9116,1,94.55
1777993960.7432,33.06,TRACKING,0.00,14.03,GREEN,GREEN,5,0.7322,1,94.56
1777993960.8005,36.77,TRACKING,0.00,14.02,GREEN,GREEN,4,0.8679,1,94.57
1777993960.8493,31.55,TRACKING,0.00,12.79,GREEN,GREEN,4,0.8762,1,94.58
1777993960.9110,41.79,TRACKING,0.00,14.58,GREEN,GREEN,3,0.8895,1,94.59
1777993960.9786,40.18,TRACKING,0.00,12.76,GREEN,GREEN,3,0.9103,1,94.61
1777993961.0595,44.46,TRACKING,0.00,18.05,GREEN,GREEN,3,0.9020,1,94.62
1777993961.0985,18.00,TRACKING,0.00,7.54,GREEN,GREEN,3,0.9280,1,94.63
1777993961.1576,40.94,TRACKING,0.00,7.13,GREEN,GREEN,3,0.8808,1,94.64
1777993961.1947,17.59,TRACKING,0.00,6.83,GREEN,GREEN,3,0.7777,1,94.65
1777993961.2268,21.72,TRACKING,0.00,6.20,GREEN,GREEN,3,0.7820,1,94.67
1777993961.2678,20.84,TRACKING,0.00,7.52,GREEN,GREEN,3,0.7753,1,94.68
1777993961.3230,22.00,TRACKING,0.00,7.82,GREEN,GREEN,3,0.9069,1,94.69
1777993961.3818,27.75,TRACKING,0.00,17.12,GREEN,GREEN,3,0.8055,1,94.70
1777993961.4403,38.34,TRACKING,0.00,21.97,GREEN,GREEN,4,0.8564,1,94.71
1777993961.4828,22.80,TRACKING,0.00,14.51,GREEN,GREEN,3,0.9147,1,94.73
1777993961.5423,37.24,TRACKING,0.00,11.34,GREEN,GREEN,5,0.5222,1,94.74
1777993961.5898,33.76,TRACKING,0.00,19.02,GREEN,GREEN,5,0.5221,1,94.75
1777993961.6557,41.20,TRACKING,0.00,19.69,GREEN,GREEN,4,0.6801,1,94.76
1777993961.7446,45.44,TRACKING,0.00,19.31,GREEN,GREEN,3,0.7637,1,94.77
1777993961.7929,26.46,TRACKING,0.00,16.24,GREEN,GREEN,3,0.8678,1,94.78
1777993961.8430,27.88,TRACKING,0.00,10.26,GREEN,GREEN,3,0.9121,1,94.79
1777993961.8829,21.17,TRACKING,0.00,4.97,GREEN,GREEN,3,0.8579,1,94.81
1777993961.9224,22.18,TRACKING,0.00,6.98,GREEN,GREEN,4,0.3646,1,94.82
1777993961.9556,20.89,TRACKING,0.00,7.63,GREEN,GREEN,3,0.8691,1,94.83
1777993962.0038,15.27,TRACKING,0.00,4.62,GREEN,GREEN,3,0.8615,1,94.84
1777993962.0791,28.09,TRACKING,0.00,7.45,GREEN,GREEN,3,0.8610,1,94.85
1777993962.1183,24.52,TRACKING,0.00,5.88,GREEN,GREEN,3,0.8008,1,94.86
1777993962.1844,31.17,TRACKING,0.00,14.39,GREEN,GREEN,3,0.3657,1,94.87
1777993962.2051,12.89,TRACKING,0.00,4.15,GREEN,GREEN,3,0.6436,1,94.88
1777993962.2569,15.91,TRACKING,0.00,4.04,GREEN,GREEN,3,0.4121,1,94.89
1777993962.3148,24.94,TRACKING,0.00,8.29,GREEN,GREEN,3,0.8884,1,94.90
1777993962.3855,35.98,TRACKING,0.00,4.80,GREEN,GREEN,3,0.8330,1,94.92
1777993962.4170,20.78,TRACKING,0.00,7.46,GREEN,GREEN,3,0.8330,1,94.93
1777993962.4866,32.27,TRACKING,0.00,15.17,GREEN,GREEN,3,0.8998,1,94.94
1777993962.5272,24.35,TRACKING,0.00,6.90,GREEN,GREEN,3,0.3649,1,94.95
1777993962.5727,34.98,TRACKING,0.00,13.01,GREEN,GREEN,3,0.9271,1,94.96
1777993962.6068,16.43,TRACKING,0.00,4.83,GREEN,GREEN,3,0.6126,1,94.97
1777993962.6488,14.50,TRACKING,0.00,5.00,GREEN,GREEN,3,0.8216,1,94.98
1777993962.7350,24.13,TRACKING,0.00,11.45,GREEN,GREEN,3,0.8298,1,94.99
1777993962.7787,31.30,TRACKING,0.00,11.22,GREEN,GREEN,4,0.3736,1,95.00
1777993962.8083,23.97,TRACKING,0.00,9.20,GREEN,GREEN,3,0.9089,1,95.01
1777993962.8596,17.88,TRACKING,0.00,6.57,GREEN,GREEN,3,0.7962,1,95.02
1777993962.9051,18.39,TRACKING,0.00,6.08,GREEN,GREEN,3,0.8063,1,95.03
1777993962.9966,36.58,TRACKING,0.00,11.50,GREEN,GREEN,4,0.3834,1,95.04
1777993963.0323,30.24,TRACKING,0.00,16.40,GREEN,GREEN,4,0.3834,1,95.05
1777993963.0798,32.58,TRACKING,0.00,18.30,GREEN,GREEN,4,0.3568,1,95.06
1777993963.1142,19.97,TRACKING,0.00,9.31,GREEN,GREEN,4,0.3664,1,95.07
1777993963.1527,15.92,TRACKING,0.00,6.49,GREEN,GREEN,3,0.9270,1,95.08
1777993963.2565,59.84,TRACKING,0.00,16.36,GREEN,GREEN,3,0.8213,1,95.09
1777993963.3020,18.24,TRACKING,0.00,5.39,GREEN,GREEN,3,0.8640,1,95.10
1777993963.3853,38.08,TRACKING,0.00,15.63,GREEN,GREEN,3,0.7928,1,95.11
1777993963.4422,38.33,TRACKING,0.00,12.41,GREEN,GREEN,3,0.8127,1,95.12
1777993963.4777,26.47,TRACKING,0.00,11.86,GREEN,GREEN,3,0.7856,1,95.13
1777993963.5132,15.52,TRACKING,0.00,4.83,GREEN,GREEN,2,0.8295,1,95.14
1777993963.5678,15.71,TRACKING,0.00,5.95,GREEN,GREEN,3,0.8118,1,95.15
1777993963.6221,32.24,TRACKING,0.00,5.74,GREEN,GREEN,3,0.9015,1,95.16
1777993963.7356,67.81,TRACKING,0.00,31.06,GREEN,GREEN,3,0.8566,1,95.17
1777993963.8055,47.48,TRACKING,0.00,16.34,GREEN,GREEN,3,0.8410,1,95.18
1777993963.8568,25.11,TRACKING,0.00,5.04,GREEN,GREEN,2,0.8869,1,95.19
1777993963.8970,18.17,TRACKING,0.00,5.87,GREEN,GREEN,3,0.8701,1,95.20
1777993963.9484,24.87,TRACKING,0.00,8.93,GREEN,GREEN,2,0.8592,1,95.21
1777993963.9947,35.79,TRACKING,0.00,10.24,GREEN,GREEN,3,0.7703,1,95.22
1777993964.0312,28.99,TRACKING,0.00,8.06,GREEN,GREEN,3,0.8373,1,95.23
1777993964.0680,31.05,TRACKING,0.00,11.55,GREEN,GREEN,3,0.8198,1,95.24
1777993964.1085,16.89,TRACKING,0.00,4.12,GREEN,GREEN,3,0.8198,1,95.25
1777993964.1594,23.67,TRACKING,0.00,6.29,GREEN,GREEN,3,0.8454,1,95.26
1777993964.2437,57.33,TRACKING,0.00,26.54,GREEN,GREEN,3,0.8669,1,95.27
1777993964.2655,16.00,TRACKING,0.00,5.00,GREEN,GREEN,3,0.8669,1,95.28
1777993964.3141,21.58,TRACKING,0.00,6.32,GREEN,GREEN,3,0.8784,1,95.28
1777993964.3683,25.28,TRACKING,0.00,11.48,GREEN,GREEN,3,0.8563,1,95.29
1777993964.4135,22.96,TRACKING,0.00,9.67,GREEN,GREEN,3,0.7681,1,95.30
1777993964.4584,15.47,TRACKING,0.00,5.28,GREEN,GREEN,3,0.9210,1,95.31
1777993964.4996,15.26,TRACKING,0.00,4.97,GREEN,GREEN,3,0.8509,1,95.32
1777993964.5593,17.91,TRACKING,0.00,4.35,GREEN,GREEN,4,0.3435,1,95.33
1777993964.6177,24.15,TRACKING,0.00,10.06,GREEN,GREEN,4,0.3390,1,95.34
1777993964.6497,12.96,TRACKING,0.00,3.69,GREEN,GREEN,3,0.8843,1,95.35
1777993964.7040,14.37,TRACKING,0.00,4.68,GREEN,GREEN,4,0.3634,1,95.36
1777993964.7547,17.01,TRACKING,0.00,4.12,GREEN,GREEN,4,0.3620,1,95.37
1777993964.8037,18.56,TRACKING,0.00,7.51,GREEN,GREEN,3,0.3022,1,95.38
1777993964.8817,30.09,TRACKING,0.00,11.59,GREEN,GREEN,4,0.8727,1,95.38
1777993964.9141,24.92,TRACKING,0.00,8.01,GREEN,GREEN,3,0.8812,1,95.39
1777993964.9709,20.46,TRACKING,0.00,10.12,GREEN,GREEN,3,0.8557,1,95.40
1777993965.0161,24.00,TRACKING,0.00,7.00,GREEN,GREEN,3,0.8501,1,95.41
1777993965.0817,37.73,TRACKING,0.00,7.62,GREEN,GREEN,3,0.8805,1,95.42
1777993965.1116,17.19,TRACKING,0.00,3.97,GREEN,GREEN,3,0.3755,1,95.43
1777993965.1653,27.85,TRACKING,0.00,9.16,GREEN,GREEN,3,0.5280,1,95.44
1777993965.2388,46.54,TRACKING,0.00,25.90,GREEN,GREEN,3,0.8062,1,95.45
1777993965.2808,27.03,TRACKING,0.00,6.33,GREEN,GREEN,3,0.8723,1,95.45
1777993965.3198,20.86,TRACKING,0.00,10.99,GREEN,GREEN,4,0.3834,1,95.46
1777993965.3580,18.36,TRACKING,0.00,7.38,GREEN,GREEN,4,0.8773,1,95.47
1777993965.4128,19.91,TRACKING,0.00,6.08,GREEN,GREEN,3,0.8218,1,95.48
1777993965.4557,20.08,TRACKING,0.00,6.38,GREEN,GREEN,5,0.3199,1,95.49
1777993965.4999,14.22,TRACKING,0.00,4.14,GREEN,GREEN,3,0.9038,1,95.50
1777993965.5581,19.38,TRACKING,0.00,4.17,GREEN,GREEN,3,0.9052,1,95.51
1777993965.6481,56.24,TRACKING,0.00,33.90,GREEN,GREEN,4,0.8478,1,95.51
1777993965.6793,23.72,TRACKING,0.00,7.64,GREEN,GREEN,3,0.3163,1,95.52
1777993965.7298,30.70,TRACKING,0.00,13.99,GREEN,GREEN,5,0.3859,1,95.53
1777993965.7636,20.31,TRACKING,0.00,8.89,GREEN,GREEN,5,0.3629,1,95.54
1777993965.8233,27.43,TRACKING,0.00,9.61,GREEN,GREEN,3,0.8554,1,95.55
1777993965.8728,26.92,TRACKING,0.00,6.40,GREEN,GREEN,4,0.3582,1,95.56
1777993965.9253,32.62,TRACKING,0.00,13.60,GREEN,GREEN,4,0.3754,1,95.56
1777993965.9752,23.89,TRACKING,0.00,6.14,GREEN,GREEN,4,0.3737,1,95.57
1777993966.0060,16.47,TRACKING,0.00,6.10,GREEN,GREEN,3,0.9199,1,95.58
1777993966.1283,69.71,TRACKING,0.00,24.53,GREEN,GREEN,3,0.8848,1,95.59
1777993966.1926,43.45,TRACKING,0.00,27.58,GREEN,GREEN,3,0.8554,1,95.60
1777993966.2705,19.99,TRACKING,0.00,6.60,GREEN,GREEN,3,0.8175,1,95.60
1777993966.3039,15.05,TRACKING,0.00,5.19,GREEN,GREEN,3,0.8183,1,95.61
1777993966.3643,25.72,TRACKING,0.00,11.43,GREEN,GREEN,3,0.8741,1,95.62
1777993966.4112,26.57,TRACKING,0.00,8.59,GREEN,GREEN,3,0.7696,1,95.63
1777993966.5006,59.98,TRACKING,0.00,18.40,GREEN,GREEN,3,0.8322,1,95.64
1777993966.5369,23.01,TRACKING,0.00,7.68,GREEN,GREEN,3,0.8629,1,95.64
1777993966.6254,43.07,TRACKING,0.00,23.68,GREEN,GREEN,3,0.8403,1,95.65
1777993966.6715,36.31,TRACKING,0.00,7.38,GREEN,GREEN,3,0.8403,1,95.66
1777993966.7022,15.08,TRACKING,0.00,5.70,GREEN,GREEN,3,0.8191,1,95.67
1777993966.7599,19.90,TRACKING,0.00,6.29,GREEN,GREEN,3,0.8497,1,95.68
1777993966.8372,45.24,TRACKING,0.00,10.82,GREEN,GREEN,3,0.7565,1,95.68
1777993966.8738,25.99,TRACKING,0.00,6.48,GREEN,GREEN,3,0.7377,1,95.69
1777993966.9079,17.80,TRACKING,0.00,4.77,GREEN,GREEN,3,0.8556,1,95.70
1777993966.9850,38.11,TRACKING,0.00,20.47,GREEN,GREEN,3,0.8821,1,95.71
1777993967.0309,33.83,TRACKING,0.00,13.34,GREEN,GREEN,3,0.7113,1,95.71
1777993967.0901,29.58,TRACKING,0.00,9.21,GREEN,GREEN,4,0.8228,1,95.72
1777993967.1227,21.57,TRACKING,0.00,6.23,GREEN,GREEN,3,0.8924,1,95.73
1777993967.1674,22.70,TRACKING,0.00,9.32,GREEN,GREEN,3,0.8733,1,95.74
1777993967.2049,13.67,TRACKING,0.00,3.45,GREEN,GREEN,2,0.8162,1,95.74
1777993967.2569,17.34,TRACKING,0.00,6.65,GREEN,GREEN,4,0.3947,1,95.75
1777993967.3036,16.60,TRACKING,0.00,5.95,GREEN,GREEN,3,0.8721,1,95.76
1777993967.3702,34.17,TRACKING,0.00,18.10,GREEN,GREEN,4,0.3585,1,95.77
1777993967.4017,10.16,TRACKING,0.00,4.01,GREEN,GREEN,3,0.8818,1,95.77
1777993967.4496,13.82,TRACKING,0.00,2.92,GREEN,GREEN,3,0.8953,1,95.78
1777993967.5043,15.44,TRACKING,0.00,7.00,GREEN,GREEN,4,0.8566,1,95.79
1777993967.5610,18.59,TRACKING,0.00,4.12,GREEN,GREEN,3,0.8642,1,95.80
1777993967.6000,14.55,TRACKING,0.00,5.02,GREEN,GREEN,3,0.9198,1,95.80
1777993967.6697,31.58,TRACKING,0.00,12.67,GREEN,GREEN,3,0.8727,1,95.81
1777993967.7407,37.02,TRACKING,0.00,16.95,GREEN,GREEN,3,0.8868,1,95.82
1777993967.7858,34.27,TRACKING,0.00,8.22,GREEN,GREEN,3,0.8868,1,95.83
1777993967.8237,25.19,TRACKING,0.00,11.87,GREEN,GREEN,4,0.3947,1,95.83
1777993967.8629,22.33,TRACKING,0.00,5.36,GREEN,GREEN,3,0.8784,1,95.84
1777993967.9060,14.16,TRACKING,0.00,4.74,GREEN,GREEN,3,0.8713,1,95.85
1777993967.9476,13.63,TRACKING,0.00,4.16,GREEN,GREEN,3,0.9044,1,95.85
1777993968.0226,37.35,TRACKING,0.00,14.17,GREEN,GREEN,4,0.3941,1,95.86
1777993968.0565,15.58,TRACKING,0.00,4.97,GREEN,GREEN,3,0.9270,1,95.87
1777993968.1367,48.31,TRACKING,0.00,23.21,GREEN,GREEN,4,0.3921,1,95.88
1777993968.2036,50.65,TRACKING,0.00,15.18,GREEN,GREEN,4,0.3835,1,95.88
1777993968.2517,37.23,TRACKING,0.00,11.51,GREEN,GREEN,4,0.4106,1,95.89
1777993968.2977,27.04,TRACKING,0.00,12.19,GREEN,GREEN,4,0.3552,1,95.90
1777993968.3499,29.25,TRACKING,0.00,11.54,GREEN,GREEN,4,0.3563,1,95.90
1777993968.4064,25.86,TRACKING,0.00,7.91,GREEN,GREEN,3,0.9611,1,95.91
1777993968.4403,18.44,TRACKING,0.00,4.59,GREEN,GREEN,3,0.8758,1,95.92
1777993968.4798,22.04,TRACKING,0.00,6.29,GREEN,GREEN,3,0.4389,1,95.93
1777993968.5111,13.51,TRACKING,0.00,4.62,GREEN,GREEN,2,0.9434,1,95.93
1777993968.5489,14.63,TRACKING,0.00,3.27,GREEN,GREEN,2,0.9397,1,95.94
1777993968.6088,20.65,TRACKING,0.00,6.25,GREEN,GREEN,2,0.9513,1,95.95
1777993968.6756,31.54,TRACKING,0.00,14.00,GREEN,GREEN,2,0.9712,1,95.95
1777993968.7250,35.94,TRACKING,0.00,16.99,GREEN,GREEN,2,0.9335,1,95.96
1777993968.7584,11.49,TRACKING,0.00,2.76,GREEN,GREEN,2,0.9290,1,95.97
1777993968.7971,13.08,TRACKING,0.00,3.10,GREEN,GREEN,2,0.9193,1,95.97
1777993968.8483,14.07,TRACKING,0.00,2.89,GREEN,GREEN,2,0.9556,1,95.98
1777993968.9096,16.92,TRACKING,0.00,3.39,GREEN,GREEN,2,0.9583,1,95.99
